frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,lambda_over_l
146,3.3639773118911687,7.287393300707228,1.1539458790635468,5.444956666666666,0.01,-1.240488731488801,-1.4442408182718323,0.8211751397062157,-1.8513811937130529,1.9038497404241717,2.025324896036656,1.755129883283827,3.680132747783926,-40.65997310784081,23.91955113107585,-3.936044452768016,40.65997310784081,23.91955113107585,101.10603683071461,195.43750183586525,0.10309946498622326,0.19929078924593538,9.866928598426336,4.953832674883979e-16,0.8114030684886991,0.884868629757897,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.8657666666666666
147,3.3565577719012274,7.26268598681415,1.1488612396802713,5.469055,0.01,-1.209184387471996,-1.4489384409709911,0.8398812030839484,-1.8183710088803644,1.8872067954067653,2.0029661907357137,1.743436127493639,3.64186919475103,-39.84605298744958,24.791582397560063,-3.1292953323459756,39.84605298744958,24.791582397560063,99.54375656737042,192.0962458670905,0.10150638247247576,0.19588365636286653,9.686763838219491,1.7647086899023406e-16,0.8129623706014831,0.8858379985466202,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.87845
148,3.34918710963489,7.238179232752503,1.143821212681651,5.493153333333333,0.01,-1.1788988500754953,-1.4526228334589375,0.8570243642744296,-1.7859940533288794,1.870806135064667,1.9809759007837804,1.7318929556652023,3.6042094623970398,-39.06159891961113,25.634414612568918,-2.35178953736434,39.06159891961113,25.634414612568918,98.01385060671197,188.8289979284626,0.09994631256006076,0.19255199066802897,9.511707125052776,5.284619843230801e-16,0.8145028703255647,0.8867953691620246,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.8911333333333333
149,3.3418647907851144,7.213870516657192,1.1388252134917876,5.517251666666666,0.01,-1.1496175202347458,-1.4553884212999462,0.8727134736552794,-1.7542780389125738,1.8546632847189908,1.95936730729856,1.7205162689460332,3.5671796529406983,-38.30535800107731,26.449301735731638,-1.6022770230584058,38.30535800107731,26.449301735731638,96.51654348775953,185.63577169958765,0.0984194842150577,0.1892958061107388,9.341686964019734,3.470529062027665e-16,0.8160248604334422,0.8877409353482493,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.9038166666666663
150,3.3345902891863552,7.189757359378744,1.133872667703644,5.541349999999999,0.01,-1.1213220283423473,-1.4573222003976265,0.887051073504653,-1.7232431747136396,1.8387906588346525,1.9381503156883628,1.7093191950852544,3.5307997598135734,-37.57612363808303,27.237451205281133,-0.8795541420194866,37.57612363808303,27.237451205281133,95.05189002931347,182.51625810304097,0.09692595333708603,0.18611478751973504,9.176618933509493,2.2056226149461775e-16,0.8175286282145586,0.8886748870323545,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.9164999999999996
151,3.327363086655757,7.16583732357598,1.1289630108588893,5.565448333333332,0.01,-1.0939910217298123,-1.458504157654915,0.900133491016112,-1.692903213416723,1.8231979413991537,1.917331893972851,1.6983124119488988,3.495084446404983,-36.87273612794027,28.000023365470696,-0.18246422014112795,36.87273612794027,28.000023365470696,93.61980048827365,179.46987605251294,0.09546562841365161,0.18300834235188668,9.016408216998029,2.428639302888139e-16,0.819014455592543,0.889597410412076,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.929183333333333
152,3.3201826728381145,7.1421080128318035,1.124095688233438,5.589546666666666,0.01,-1.0676008399760246,-1.4590077037752893,0.9120509960976372,-1.6632663818027171,1.8078924285457794,1.8969164652977721,1.6875044403727348,3.4600437446466725,-36.19408272168786,28.738131412549706,0.49010238610705414,36.19408272168786,28.738131412549706,92.22006282710986,176.49581716127238,0.09403829322664707,0.17997564628213752,8.86095180112178,5.017422466710903e-16,0.820482619239728,0.8905086880412998,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.9418666666666664
153,3.3130485450544973,7.118567070791446,1.1192701546285144,5.613644999999999,0.01,-1.0421260906045775,-1.4589001077402237,0.9228880068397356,-1.634336204147976,1.7928793358960933,1.876906258010089,1.6769019081305119,3.425683679144831,-35.53909726671586,29.452841760398684,1.1392086521731528,35.53909726671586,29.452841760398684,90.85236234199543,173.59308496417611,0.09264362686747812,0.1770156831988254,8.710140374586615,1.7608959080780628e-16,0.8219333906890057,0.8914088989133293,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.95455
154,3.3059602081544366,7.095212180322484,1.114485874167073,5.637743333333332,0.01,-1.0175401369436827,-1.4582429250401543,0.9327233286535187,-1.606112227631296,1.7781620732433345,1.8573016167443734,1.6665097869746035,3.3920068227620774,-34.90675951399851,30.14517474120794,1.7658715830642677,34.90675951399851,30.14517474120794,89.516298898422,170.7605291895712,0.09128122131249919,0.17412728015129653,8.563859960535622,1.0856856884165109e-16,0.8233670364430881,0.8922982185420023,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.9672333333333327
155,3.2989171743715775,7.072041062696006,1.1097423200954202,5.661841666666666,0.01,-0.9938155090089345,-1.4570924138158143,0.9416304157520312,-1.578590658819184,1.7637424892388016,1.8381012779443162,1.656331604787559,3.359012789543189,-34.29609416186773,30.81610556928422,2.3710631742154646,34.29609416186773,30.81610556928422,88.21140201125462,167.9968755910728,0.08995059680039018,0.17130913776985293,8.42199331272625,1.1347951190819649e-16,0.824783818081229,0.8931768190407212,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.979916666666666
156,3.2919189631826993,7.049051476788295,1.105038974589881,5.685939999999999,0.01,-0.9709242472994917,-1.4554999347481339,0.9496776459151651,-1.5517649200238486,1.749621088706325,1.8193026131371304,1.6463696348921428,3.3266986707236055,-33.70616969706728,31.46656550726175,2.9557115748590377,33.70616969706728,31.46656550726175,86.9371439929317,165.30075181686226,0.08865121523958917,0.16855985664509518,8.284421103420627,1.6353854962812713e-16,0.8261839923634745,0.8940448691994564,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,2.9925999999999995
157,3.2849651011700094,7.026241218302427,1.1003753285683582,5.710038333333332,0.01,-0.9488381884216202,-1.4535123318783556,0.9569286013828884,-1.5256261338891992,1.7357972251186706,1.8009018431192512,1.6366250645244038,3.2950594193053915,-33.13609708404866,32.0974431837717,3.520702402943641,33.13609708404866,32.0974431837717,85.69295137823694,162.67070975852857,0.08738249185831752,0.1658779601173985,8.151022928395168,4.860218300022872e-16,0.8275678113324948,0.8949025345597764,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.005283333333333
158,3.278055121886629,7.003608119009229,1.0957508815066472,5.734136666666665,0.01,-0.9275292005037084,-1.4511722926002344,0.9634423503068061,-1.5001635440196672,1.7222692706419833,1.7828942260185685,1.6270981443949244,3.264088188366578,-32.58502834498677,32.70958602010626,4.066880169136681,32.58502834498677,32.70958602010626,84.47821481778072,160.1052447845322,0.08614380529312327,0.16326191388958738,8.021678152016271,1.360283280028646e-16,0.8289355224130586,0.8957499774879644,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.0179666666666662
159,3.2711885657251702,6.9811500460069915,1.0911651412593593,5.758234999999999,0.01,-0.9069693754661182,-1.4485186858915728,0.9692737244985268,-1.4753648788712106,1.70903476600403,1.7652742219864617,1.6177883211601545,3.2337766279137603,-32.05215506567916,33.3038017307268,4.595049774755296,32.05215506567916,33.3038017307268,83.29229761577606,157.6028122265235,0.08493450629498969,0.1607101428383021,7.896266612965846,9.624512536620675e-17,0.8302873685092065,0.8965873572462694,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.0306499999999996
160,3.264364979789337,6.958864900999448,1.0866176238853267,5.782333333333332,0.01,-0.8871311843710558,-1.4455868784850814,0.9744735902843097,-1.4512166655074816,1.696090552279516,1.7480356370532741,1.6086943545080477,3.2041151447148413,-31.53670685622552,33.880859868733154,5.105978054739722,31.53670685622552,33.880859868733154,82.13454307141575,155.16184145101377,0.08375392521545662,0.1582210453631095,7.774669208974674,3.9268150882796423e-16,0.831623588099177,0.8974148300623517,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.043333333333333
161,3.257583917768454,6.936750619591449,1.0821078534773516,5.806431666666666,0.01,-0.86798760130895,-1.4424090291545486,0.9790891101447742,-1.427704499210865,1.6834328865186852,1.731171748461438,1.5998144204372242,3.1750931291732423,-31.03794979004033,34.44149339275225,5.6003953421247274,31.03794979004033,34.44149339275225,81.00428076750507,152.78074781490304,0.0826013784192411,0.15579300557774883,7.656768376853956,1.8717473715476013e-16,0.8329444153281413,0.8982325491969662,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.0560166666666664
162,3.250844939814853,6.9148051706018645,1.0776353619961798,5.8305299999999995,0.01,-0.849512200581191,-1.4390143616422497,0.9831639935180877,-1.4048132743448087,1.6710575429795795,1.7146754135771054,1.5911462021818692,3.146699152937674,-30.555184840217805,34.98640023623898,6.0789970349980536,30.555184840217805,34.98640023623898,79.90083193523068,150.45794277156037,0.08147617375477935,0.15342440361546542,7.5424484822177025,4.96208961040537e-16,0.8342500800987981,0.8990406650099351,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.0686999999999998
163,3.2441476124240407,6.893026555393195,1.0731996891085749,5.854628333333332,0.01,-0.8316792313136483,-1.435429417002775,0.9867387357028335,-1.3825273813013437,1.6589599015634426,1.6985391642774614,1.5826869701092705,3.118921140589401,-30.08774632844282,35.51624486400647,6.54244515076104,30.08774632844282,35.51624486400647,78.82351401017712,148.1918423647231,0.08037761520007049,0.15111362429037759,7.431596131563324,5.649614745394658e-16,0.8355408081598804,0.8998393250244607,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.081383333333333
164,3.237491508317564,6.8714128072174265,1.0688003820293714,5.878726666666666,0.01,-0.8144636730783474,-1.4316782863081745,0.9898508442370278,-1.360830873842614,1.647135024899472,1.6827552885194,1.5744336517959407,3.0917465184165858,-29.635000398425092,36.03165980401903,6.991369855721018,29.635000398425092,36.03165980401903,77.77164448201155,145.98087432052927,0.0793050067882626,0.14885906432933702,7.3241004178209925,3.357009749498695e-16,0.8368168211926259,0.9006286739898204,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.0940666666666665
165,3.230876206328515,6.849961990577683,1.0644369953674024,5.902824999999999,0.01,-0.797841275607856,-1.4277828247670767,0.992535052473224,-1.3397076106611656,1.6355777253812867,1.667315900617359,1.566382893373474,3.0651623429757486,-29.196343523144577,36.533247145168446,7.426370960734914,29.196343523144577,36.533247145168446,76.74454412867279,143.82348392352338,0.07825765590560772,0.14665913836378722,7.2198531090869045,5.202902391742974e-16,0.8380783368952581,0.9014088539424877,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.10675
166,3.2243012912895956,6.828672200605209,1.0601090909751805,5.926923333333333,0.01,-0.7817885852532568,-1.4237628483699734,0.9948235203338416,-1.3191413745415423,1.6242826233235608,1.652213001594155,1.5585311131275235,3.0391554118541366,-28.7712010529591,37.021579993994095,7.848019375860218,28.7712010529591,37.021579993994095,75.7415397153775,141.71813884036123,0.07723487604368211,0.14451228384857343,7.1187487890116845,3.916294425984406e-16,0.8393255690655286,0.902180004265729,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.1194333333333333
167,3.2177663539236794,6.807541562451279,1.055816237802235,5.951021666666667,0.01,-0.766282960456976,-1.4196363141961665,0.9967460224307434,-1.2991159721053926,1.6132441972842129,1.6374385308190496,1.5508745482334192,3.0137123587852015,-28.35902580976969,37.497203885157376,8.256858518823122,28.35902580976969,37.497203885157376,74.7619662292872,139.663333035123,0.0762359890781125,0.1424169650544508,7.02068495621157,2.4761466148651134e-16,0.8405587276813652,0.9029422617477119,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.1321166666666667
168,3.2112709907368004,6.786568230693587,1.051558011751996,5.9751199999999995,0.01,-0.7513025781806535,-1.4154194855135875,0.9983301238809329,-1.2796153167617959,1.6024568274847362,1.622984410011233,1.543409295419837,2.988819735030865,-27.95929673091524,37.96063814200994,8.653405673640037,27.95929673091524,37.96063814200994,73.80516871216757,137.65758990240886,0.07526032713736859,0.14037167626295308,6.925562089094375,1.527425046300961e-16,0.8417780189796745,0.9036957606381706,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.1448
169,3.2048148039135134,6.765750388756748,1.0473339955421281,5.999218333333333,0.01,-0.73682643294074,-1.4111270827786144,0.9996013442564499,-1.2606234971621046,1.5919148331589406,1.608842580564213,1.5361313462678474,2.9644640787287884,-27.571517565216197,38.41237718484177,9.03815329697639,27.571517565216197,38.41237718484177,72.87050374578558,135.69946472864157,0.0743072341174464,0.13837494427622232,6.833283681633537,5.626380302397121e-16,0.8429836455333403,0.904440632703663,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.1574833333333334
170,3.1983974012145535,6.745086248346493,1.0431437785682176,6.023316666666665,0.01,-0.7228343298554717,-1.4067724216045434,1.0005833101795607,-1.242124833171218,1.581612504567639,1.5950050350361007,1.5290366177760735,2.9406319737085247,-27.195215622573073,38.85289178541228,9.41157027084435,27.195215622573073,38.85289178541228,71.9573406380227,133.7875465780095,0.07337606689136729,0.13642533034013607,6.743756254869116,1.9864857816985425e-16,0.8441758063264652,0.9051770072814641,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.170166666666666
171,3.192018395876746,6.7245740488971855,1.0389869567707175,6.047414999999998,0.01,-0.7093068728919556,-1.4023675387193193,1.0012978971212139,-1.224103921112346,1.5715441303334268,1.5814638435519117,1.5221209787534489,2.9173100991062064,-26.82994057770412,39.282630267186306,9.7741031010587,26.82994057770412,39.282630267186306,71.06506235169213,131.92045968713452,0.07246619625630785,0.13452143156647228,6.6568893482546265,1.0552413799490047e-16,0.8453546968278948,0.9059050113321269,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.1828499999999993
172,3.1856774065151,6.704212057032313,1.0348631325050626,6.071513333333332,0.01,-0.6962254493170166,-1.397923306878821,1.0017653609871422,-1.2065456698169217,1.5617040206747563,1.5682111757756556,1.515380272538585,2.8944852709515305,-26.475263327953257,39.70201965135118,10.126177061525766,26.475263327953257,39.70201965135118,70.19306621273954,130.09686444164782,0.07157700765576373,0.13266188192874004,6.572595494391425,2.3191489365524253e-16,0.8465205090630689,0.9066247694907545,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.1955333333333327
173,3.1793740570270335,6.683998566037575,1.0307719144148653,6.095611666666665,0.01,-0.6835722111964723,-1.393449539644244,1.0020044600866211,-1.1894353288125468,1.552086527051501,1.555239319031284,1.508810336488593,2.8721444767617696,-26.130774904579823,40.111466749209626,10.468197284957455,26.130774904579823,40.111466749209626,69.34076442982405,128.31545799827032,0.07070790170937483,0.13084535289652463,6.490790180189932,9.231137660125352e-17,0.8476734316842377,0.9073364041170098,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.208216666666666
174,3.173107976498678,6.663931895346238,1.0267129173081058,6.119709999999999,0.01,-0.6713300546512988,-1.3889550868729392,1.0020325680775113,-1.1727585098071382,1.542686058674392,1.5425406930817327,1.502407018629953,2.8502749040539417,-25.796085436539386,40.511359201945254,10.800549801006355,25.796085436539386,40.511359201945254,68.50758445315299,126.57497460757942,0.06985829457883477,0.12907055376461832,6.411391797059473,7.311455709919087e-17,0.8488136500390857,0.9080400353439056,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.2208999999999994
175,3.166878799113201,6.644010390036409,1.0226857620362377,6.143808333333332,0.01,-0.6594825974626211,-1.3844479217128847,1.0018657784707705,-1.156501202474015,1.5334970962773848,1.5301078620132262,1.4961661918189573,2.828863963576341,-25.470823165455357,40.902066469066995,11.123602523125925,25.470823165455357,40.902066469066995,67.69296919681346,124.87418568525982,0.06902761819460618,0.12733623172567576,6.334321582348631,1.6736527285749158e-16,0.8499413462377986,0.9087357811254012,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.233583333333333
176,3.160686164061105,6.624232420339938,1.0186900753761277,6.167906666666665,0.01,-0.6480141555181078,-1.3799352198331076,1.001519001260701,-1.140649785408428,1.5245142035047405,1.5179335436172838,1.490083765719247,2.8078993079635084,-25.154633510250505,41.2839407670684,11.437706185690445,25.154633510250505,41.2839407670684,66.89637714566466,123.21189967318895,0.0682153203649204,0.12564117172856068,6.25950355392915,1.8313217885785068e-16,0.8510566992186129,0.9094237572828417,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.246266666666666
177,3.1545297154524463,6.604596381162599,1.0147254899147509,6.192004999999999,0.01,-0.6369097185076498,-1.37542343156636,1.0010060522255129,-1.1251910330085404,1.5157320362225228,1.5060106166142828,1.484155696868131,2.7873688464324795,-24.84717817974115,41.65731796000506,11.743195233075767,24.84717817974115,41.65731796000506,66.11728236505981,121.58696172605762,0.06742086478569115,0.1239841961587878,6.186864439531013,2.1847499304636762e-16,0.8521598848118866,0.9101040775502734,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.2589499999999996
178,3.1484091022309277,6.5851006916152635,1.0107916439365692,6.216103333333332,0.01,-0.6261549252042607,-1.370918347586904,1.0003397354180694,-1.1101121189313652,1.5071453500269842,1.4943321260197073,1.4783779970716517,2.7672607560621354,-24.548134331381306,42.022518403807055,12.040388662517472,24.548134331381306,42.022518403807055,65.35517442922395,119.99825325430552,0.06664373096748018,0.1223641643724468,6.116333602190305,3.21144717120065e-16,0.853251075802722,0.9107768536186559,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.271633333333333
179,3.1423239780898173,6.56574379455578,1.0068881813135184,6.240201666666666,0.01,-0.615736038605167,-1.3664251586957064,0.999531919339938,-1.0954006166848511,1.4987490061894186,1.4828912869165198,1.4727467403401635,2.7475634901303896,-24.257193774274384,42.37984774621418,12.329590822631502,24.257193774274384,42.37984774621418,64.60955828197993,118.44469134986299,0.06588341409347731,0.12077997211062187,6.047842962958975,2.276157904914469e-16,0.8543304419921811,0.9114421951790143,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.2843166666666663
180,3.1362740013896504,6.546524156141274,1.0030147513975363,6.2642999999999995,0.01,-0.6056399211563589,-1.3619485102377218,0.9985936072641648,-1.0810444978394307,1.4905379762478481,1.4716814868638404,1.4672580685511294,2.7282657839246705,-23.97406221453099,42.72959768425949,12.611092169522351,23.97406221453099,42.72959768425949,63.879954041644446,116.92522811744806,0.06513942482054978,0.11923055081750451,5.981326921842277,2.513313630779552e-16,0.8553981502571241,0.9121002099645484,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.2969999999999997
181,3.1302588350776626,6.527440265390563,0.9991710089155591,6.288398333333332,0.01,-0.5958540102403035,-1.3574925516315632,0.9975350021441377,-1.067032128274708,1.4825073454302424,1.4606962871429356,1.4619081960036937,2.709356658389099,-23.698458541041987,43.072046681237026,12.885169982412663,23.698458541041987,43.072046681237026,63.16589676028965,115.43884993092055,0.06441128903375734,0.11771486688208568,5.916722277772196,1.5249265099407652e-16,0.8564543646087057,0.9127510037917331,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.309683333333333
182,3.1242781466089222,6.508490633756468,0.9953566138669253,6.312496666666666,0.01,-0.5863662940698015,-1.3530609814505195,0.9963655665180742,-1.053352262818197,1.4746523150712494,1.449929423015858,1.4566934130099696,2.6908254219258656,-23.430114149748476,43.407460645075076,13.15208904071497,23.430114149748476,43.407460645075076,62.46693614614638,113.98457663137302,0.06369854756328244,0.11623192082043614,5.853968148289885,9.813447009910439e-17,0.8574992462495615,0.9133946806004326,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.3223666666666665
183,3.118331607869109,6.489673794707718,0.9915712314231203,6.336594999999999,0.01,-0.5771652881000925,-1.3486570884556375,0.9950940777914477,-1.0399940385819606,1.4669682041643914,1.4393748031494884,1.451610088650588,2.672661670627973,-23.16877230451871,43.73609357001001,13.412102264439,23.16877230451871,43.73609357001001,61.78263625668685,112.56146068118386,0.06300075587146156,0.1147807464130808,5.79300588949377,2.621021296612565e-16,0.8585329536297166,0.914031342493063,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.33505
184,3.1124188950989056,6.470988303320221,0.9878145318297984,6.360693333333333,0.01,-0.5682400120454723,-1.3442837889462529,0.9937286792533294,-1.0269469672587594,1.459450450174014,1.4290265083379419,1.4466546728067013,2.654855287184993,-22.914187532783927,44.058188143411826,13.66545131978441,22.914187532783927,44.058188143411826,61.11257516884738,111.1685862861325,0.06231748371650603,0.11336040980980508,5.733779016710699,1.4971886844295207e-16,0.8595556425012455,0.9146610897728129,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.3477333333333332
185,3.1065396888199612,6.45243273587745,0.984086190311026,6.384791666666667,0.01,-0.5595799675651197,-1.3399436607609467,0.9922769271574163,-1.0142009266010632,1.452094609215814,1.4188787896389952,1.4418236975671315,2.6373964386725093,-22.666125054137325,44.37397631956034,13.912367191717294,22.666125054137325,44.37397631956034,60.45634463192025,109.8050684958413,0.06164831479855023,0.11197000861236132,5.676233126262427,1.6315922541711576e-16,0.8605674659717168,0.915284020980968,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.3604166666666666
186,3.1006936737623865,6.43400568947971,0.9803858869756833,6.4088899999999995,0.01,-0.5511751166648542,-1.3356389742319912,0.9907458341744446,-1.0017461512730066,1.44489635570099,1.4089260660248633,1.4371137780972658,2.620275573408373,-22.424360240159984,44.683679862112854,14.153070725269657,22.424360240159984,44.683679862112854,59.813549707824535,108.47005229120656,0.06099284639282991,0.11060867094390701,5.620315818627181,3.132480429691777e-17,0.8615685745564476,0.9159002329333427,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.3731
187,3.0948805387937406,6.415705781662039,0.97671330672597,6.432988333333333,0.01,-0.5430158608466683,-1.3313717203691209,0.9891419095000137,-0.9895732232367667,1.4378514815271015,1.3991629216344095,1.4325216130458263,2.6034834170350862,-22.188678103800612,44.98751085693857,14.38777313723628,22.188678103800612,44.98751085693857,59.1838084027641,107.16271166611017,0.0603506889740779,0.10927555451261153,5.565976623234184,2.5864447289738146e-16,0.8625591162296008,0.9165098207558561,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.3857833333333334
188,3.089099976849485,6.397531650020554,0.9730681391679614,6.457086666666664,0.01,-0.5350930210256423,-1.3271436365234626,0.987471195880424,-0.9776730618100551,1.430955894888123,1.3895841027021583,1.4280439845562571,2.5870109679665543,-21.958872816704684,45.285672196927294,14.616676499875751,21.958872816704684,45.285672196927294,58.56675129366854,105.88224870951434,0.05972146583559987,0.10796984567565311,5.5131669250767406,1.531340965419313e-16,0.8635392364741492,0.917112877919271,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.398466666666666
189,3.0833516848648523,6.379481951846985,0.9694500785241569,6.481184999999998,0.01,-0.5273978182237623,-1.3229562297596533,0.9857393037990809,-0.9660369135099971,1.4242056187668484,1.3801845142292455,1.4236777579412552,2.5708494923189873,-21.73474725295793,45.57835804031123,14.839974198153158,21.73474725295793,45.57835804031123,57.962021152280485,104.62789269301209,0.059104812705950034,0.10669075850877935,5.461839893284879,2.7405011106068755e-16,0.8645090783307373,0.9177094962731153,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.4111499999999992
190,3.077635363708111,6.361555363771229,0.9658588235479758,6.505283333333332,0.01,-0.519921855041984,-1.3188107981434036,0.983951443047273,-0.9546563417802743,1.4175967891646548,1.3709592164525197,1.4194198810716998,2.5549905184296327,-21.516112557778513,45.86575424396753,15.057851361991368,21.516112557778513,45.86575424396753,57.369272569295404,103.39889916802699,0.05850037736566045,0.10543753388570716,5.411950411760927,1.352718309645552e-16,0.8654687824454637,0.9182997660788089,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.4238333333333326
191,3.071950718115182,6.343750581411671,0.9622940774401437,6.529381666666665,0.01,-0.5126570979052969,-1.3147084501328208,0.9821124518856756,-0.9435232166825199,1.411125653116449,1.3619034211601875,1.4152673835248666,2.539425831052876,-21.302787739763772,46.148038773098705,15.270485274926926,21.302787739763772,46.148038773098705,56.78817158056317,102.19454907609456,0.05790781926607269,0.10420943857086218,5.3634550119499576,2.0914317692330284e-16,0.8664184871166124,0.91888377604202,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.436516666666666
192,3.0662974566255823,6.326066319033127,0.958755547766925,6.553479999999999,0.01,-0.5055958600702228,-1.31065012224459,0.980226823986713,-0.9326297046193026,1.4047885665323119,1.3530124878955723,1.4112173755311523,2.524147465310912,-21.09459928536549,46.42538208861947,15.478045760498901,21.09459928536549,46.42538208861947,56.21839529701784,101.01414787500731,0.057326809151971206,0.10300576432829489,5.316311807790474,2.3425994081446733e-16,0.8673583283403582,0.9194616133442656,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.4491999999999994
193,3.060675291519655,6.308501309212174,0.9552429463801527,6.5775783333333315,0.01,-0.4987307853800347,-1.306636595150404,0.9782987333328357,-0.9219682581442834,1.3985819919018072,1.3442819200845613,1.4072670467535542,2.5091477004652893,-20.891380794336328,46.69794751351017,15.680695547628716,20.891380794336328,46.69794751351017,55.659631539705586,99.85702468304254,0.05675702868941544,0.10182582704903566,5.270480432868344,5.868808785519071e-17,0.868288439855469,0.9200333636737769,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.4618833333333328
194,3.0550839387570674,6.2910543025097,0.9517559893390095,6.601676666666665,0.01,-0.4920548327497373,-1.3026685083448477,0.9763320572318771,-0.9115316059051163,1.3925024958921124,1.3357073611171684,1.4034136649298226,2.4944190535663093,-20.692972634955964,46.965891579329536,15.878590616184795,20.692972634955964,46.965891579329536,55.111578481028914,98.72253144302046,0.05619817009991069,0.10066896589867128,5.225921979778951,1.6419506084233482e-16,0.869208953187031,0.9205991112556553,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,3.474566666666666
